,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,IsReturn,TransactionType,TotalAmount,Year,Month,Day,Hour,Weekday
12830,537915,21892,TRADITIONAL WOODEN CATCH CUP GAME ,12,2010-12-09 10:55:00,1.25,12797,Portugal,False,Sale,15.0,2010,12,9,10,3
12831,537915,22623,BOX OF VINTAGE JIGSAW BLOCKS ,3,2010-12-09 10:55:00,4.95,12797,Portugal,False,Sale,14.85,2010,12,9,10,3
12832,537915,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,2010-12-09 10:55:00,9.95,12797,Portugal,False,Sale,19.9,2010,12,9,10,3
12833,537915,21888,BINGO SET,4,2010-12-09 10:55:00,3.75,12797,Portugal,False,Sale,15.0,2010,12,9,10,3
12834,537915,21915,RED  HARMONICA IN BOX ,12,2010-12-09 10:55:00,1.25,12797,Portugal,False,Sale,15.0,2010,12,9,10,3
12835,537915,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,2010-12-09 10:55:00,1.25,12797,Portugal,False,Sale,15.0,2010,12,9,10,3
12836,537915,21889,WOODEN BOX OF DOMINOES,12,2010-12-09 10:55:00,1.25,12797,Portugal,False,Sale,15.0,2010,12,9,10,3
12837,537915,22561,WOODEN SCHOOL COLOURING SET,12,2010-12-09 10:55:00,1.65,12797,Portugal,False,Sale,19.8,2010,12,9,10,3
12838,537915,85014A,BLACK/BLUE POLKADOT UMBRELLA,6,2010-12-09 10:55:00,5.95,12797,Portugal,False,Sale,35.7,2010,12,9,10,3
12839,537915,85014B,RED RETROSPOT UMBRELLA,6,2010-12-09 10:55:00,5.95,12797,Portugal,False,Sale,35.7,2010,12,9,10,3
12840,537915,22540,MINI JIGSAW CIRCUS PARADE ,24,2010-12-09 10:55:00,0.42,12797,Portugal,False,Sale,10.08,2010,12,9,10,3
12841,537915,POST,POSTAGE,1,2010-12-09 10:55:00,28.0,12797,Portugal,False,Sale,28.0,2010,12,9,10,3
12842,537955,22158,3 HEARTS HANGING DECORATION RUSTIC,1,2010-12-09 11:28:00,2.95,16782,United Kingdom,False,Sale,2.95,2010,12,9,11,3
12843,537955,22776,SWEETHEART CAKESTAND 3 TIER,12,2010-12-09 11:28:00,8.5,16782,United Kingdom,False,Sale,102.0,2010,12,9,11,3
12844,537955,21561,DINOSAUR LUNCH BOX WITH CUTLERY,1,2010-12-09 11:28:00,2.55,16782,United Kingdom,False,Sale,2.55,2010,12,9,11,3
12845,537955,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,2010-12-09 11:28:00,2.95,16782,United Kingdom,False,Sale,2.95,2010,12,9,11,3
12846,537955,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2010-12-09 11:28:00,3.75,16782,United Kingdom,False,Sale,3.75,2010,12,9,11,3
12847,537955,22896,PEG BAG APPLES DESIGN,2,2010-12-09 11:28:00,2.55,16782,United Kingdom,False,Sale,5.1,2010,12,9,11,3
12848,537955,79066K,RETRO MOD TRAY,2,2010-12-09 11:28:00,0.85,16782,United Kingdom,False,Sale,1.7,2010,12,9,11,3
12849,537955,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,1,2010-12-09 11:28:00,3.75,16782,United Kingdom,False,Sale,3.75,2010,12,9,11,3
12850,537955,22459,CAST IRON HOOK GARDEN TROWEL,1,2010-12-09 11:28:00,2.55,16782,United Kingdom,False,Sale,2.55,2010,12,9,11,3
12851,537955,22458,CAST IRON HOOK GARDEN FORK,1,2010-12-09 11:28:00,2.55,16782,United Kingdom,False,Sale,2.55,2010,12,9,11,3
12852,537955,22697,GREEN REGENCY TEACUP AND SAUCER,1,2010-12-09 11:28:00,2.95,16782,United Kingdom,False,Sale,2.95,2010,12,9,11,3
12853,537955,22698,PINK REGENCY TEACUP AND SAUCER,1,2010-12-09 11:28:00,2.95,16782,United Kingdom,False,Sale,2.95,2010,12,9,11,3
12854,537955,21466,RED FLOWER CROCHET FOOD COVER,1,2010-12-09 11:28:00,3.75,16782,United Kingdom,False,Sale,3.75,2010,12,9,11,3
12855,537955,21472,LADYBIRD + BEE RAFFIA FOOD COVER,1,2010-12-09 11:28:00,3.75,16782,United Kingdom,False,Sale,3.75,2010,12,9,11,3
12856,537955,22423,REGENCY CAKESTAND 3 TIER,2,2010-12-09 11:28:00,12.75,16782,United Kingdom,False,Sale,25.5,2010,12,9,11,3
12857,537955,22795,SWEETHEART RECIPE BOOK STAND,2,2010-12-09 11:28:00,6.75,16782,United Kingdom,False,Sale,13.5,2010,12,9,11,3
12858,537955,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,2,2010-12-09 11:28:00,2.95,16782,United Kingdom,False,Sale,5.9,2010,12,9,11,3
12859,537955,22631,CIRCUS PARADE LUNCH BOX ,1,2010-12-09 11:28:00,1.95,16782,United Kingdom,False,Sale,1.95,2010,12,9,11,3
12860,537955,22327,ROUND SNACK BOXES SET OF 4 SKULLS,2,2010-12-09 11:28:00,2.95,16782,United Kingdom,False,Sale,5.9,2010,12,9,11,3
12861,537955,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,1,2010-12-09 11:28:00,2.95,16782,United Kingdom,False,Sale,2.95,2010,12,9,11,3
12862,537955,21558,SKULL LUNCH BOX WITH CUTLERY ,2,2010-12-09 11:28:00,2.55,16782,United Kingdom,False,Sale,5.1,2010,12,9,11,3
12863,537955,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,1,2010-12-09 11:28:00,2.55,16782,United Kingdom,False,Sale,2.55,2010,12,9,11,3
12864,537955,22470,HEART OF WICKER LARGE,1,2010-12-09 11:28:00,2.95,16782,United Kingdom,False,Sale,2.95,2010,12,9,11,3
12865,537955,22186,RED STAR CARD HOLDER,1,2010-12-09 11:28:00,2.95,16782,United Kingdom,False,Sale,2.95,2010,12,9,11,3
12866,537955,21843,RED RETROSPOT CAKE STAND,2,2010-12-09 11:28:00,10.95,16782,United Kingdom,False,Sale,21.9,2010,12,9,11,3
12867,537955,82482,WOODEN PICTURE FRAME WHITE FINISH,1,2010-12-09 11:28:00,2.55,16782,United Kingdom,False,Sale,2.55,2010,12,9,11,3
12868,537955,22635,CHILDS BREAKFAST SET DOLLY GIRL ,2,2010-12-09 11:28:00,9.95,16782,United Kingdom,False,Sale,19.9,2010,12,9,11,3
12869,537955,85053,FRENCH ENAMEL CANDLEHOLDER,1,2010-12-09 11:28:00,2.1,16782,United Kingdom,False,Sale,2.1,2010,12,9,11,3
12870,537955,21754,HOME BUILDING BLOCK WORD,1,2010-12-09 11:28:00,5.95,16782,United Kingdom,False,Sale,5.95,2010,12,9,11,3
12871,537955,21733,RED HANGING HEART T-LIGHT HOLDER,2,2010-12-09 11:28:00,2.95,16782,United Kingdom,False,Sale,5.9,2010,12,9,11,3
12872,537955,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2010-12-09 11:28:00,2.95,16782,United Kingdom,False,Sale,41.3,2010,12,9,11,3
12873,537955,21624,VINTAGE UNION JACK DOORSTOP,2,2010-12-09 11:28:00,5.95,16782,United Kingdom,False,Sale,11.9,2010,12,9,11,3
12874,537955,22382,LUNCH BAG SPACEBOY DESIGN ,1,2010-12-09 11:28:00,1.65,16782,United Kingdom,False,Sale,1.65,2010,12,9,11,3
12875,537955,22384,LUNCH BAG PINK POLKADOT,1,2010-12-09 11:28:00,1.65,16782,United Kingdom,False,Sale,1.65,2010,12,9,11,3
12876,537955,84580,MOUSE TOY WITH PINK T-SHIRT,2,2010-12-09 11:28:00,3.75,16782,United Kingdom,False,Sale,7.5,2010,12,9,11,3
12877,537955,20969,RED FLORAL FELTCRAFT SHOULDER BAG,2,2010-12-09 11:28:00,3.75,16782,United Kingdom,False,Sale,7.5,2010,12,9,11,3
12878,537955,20713,JUMBO BAG OWLS,3,2010-12-09 11:28:00,1.95,16782,United Kingdom,False,Sale,5.85,2010,12,9,11,3
12879,537955,20712,JUMBO BAG WOODLAND ANIMALS,1,2010-12-09 11:28:00,1.95,16782,United Kingdom,False,Sale,1.95,2010,12,9,11,3
12880,537955,22380,TOY TIDY SPACEBOY  ,1,2010-12-09 11:28:00,2.1,16782,United Kingdom,False,Sale,2.1,2010,12,9,11,3
12881,537955,21937,STRAWBERRY   PICNIC BAG,1,2010-12-09 11:28:00,2.95,16782,United Kingdom,False,Sale,2.95,2010,12,9,11,3
12882,537955,22379,RECYCLING BAG RETROSPOT ,1,2010-12-09 11:28:00,2.1,16782,United Kingdom,False,Sale,2.1,2010,12,9,11,3
12883,537955,22385,JUMBO BAG SPACEBOY DESIGN,1,2010-12-09 11:28:00,1.95,16782,United Kingdom,False,Sale,1.95,2010,12,9,11,3
12884,537955,20725,LUNCH BAG RED RETROSPOT,1,2010-12-09 11:28:00,1.65,16782,United Kingdom,False,Sale,1.65,2010,12,9,11,3
12885,537955,20724,RED RETROSPOT CHARLOTTE BAG,1,2010-12-09 11:28:00,0.85,16782,United Kingdom,False,Sale,0.85,2010,12,9,11,3
12886,537955,22355,CHARLOTTE BAG SUKI DESIGN,1,2010-12-09 11:28:00,0.85,16782,United Kingdom,False,Sale,0.85,2010,12,9,11,3
12887,537955,20727,LUNCH BAG  BLACK SKULL.,1,2010-12-09 11:28:00,1.65,16782,United Kingdom,False,Sale,1.65,2010,12,9,11,3
12888,537963,37446,MINI CAKE STAND WITH HANGING CAKES,32,2010-12-09 11:30:00,1.25,13369,United Kingdom,False,Sale,40.0,2010,12,9,11,3
12889,537963,37449,CERAMIC CAKE STAND + HANGING CAKES,2,2010-12-09 11:30:00,9.95,13369,United Kingdom,False,Sale,19.9,2010,12,9,11,3
12890,537963,37495,FAIRY CAKE BIRTHDAY CANDLE SET,4,2010-12-09 11:30:00,3.75,13369,United Kingdom,False,Sale,15.0,2010,12,9,11,3
12891,537963,22227,HANGING HEART MIRROR DECORATION ,24,2010-12-09 11:30:00,0.65,13369,United Kingdom,False,Sale,15.6,2010,12,9,11,3
12892,537963,84875B,GREEN SQUARE COMPACT MIRROR,4,2010-12-09 11:30:00,3.75,13369,United Kingdom,False,Sale,15.0,2010,12,9,11,3
12893,537963,84877D,BLUE ROUND COMPACT MIRROR,4,2010-12-09 11:30:00,3.75,13369,United Kingdom,False,Sale,15.0,2010,12,9,11,3
12894,537963,22893,MINI CAKE STAND T-LIGHT HOLDER,24,2010-12-09 11:30:00,0.42,13369,United Kingdom,False,Sale,10.08,2010,12,9,11,3
12895,537963,21231,SWEETHEART CERAMIC TRINKET BOX,12,2010-12-09 11:30:00,1.25,13369,United Kingdom,False,Sale,15.0,2010,12,9,11,3
12896,537963,21733,RED HANGING HEART T-LIGHT HOLDER,12,2010-12-09 11:30:00,2.95,13369,United Kingdom,False,Sale,35.400000000000006,2010,12,9,11,3
12897,537963,84876D,BLUE HEART COMPACT MIRROR,4,2010-12-09 11:30:00,3.75,13369,United Kingdom,False,Sale,15.0,2010,12,9,11,3
12898,537963,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2010-12-09 11:30:00,2.95,13369,United Kingdom,False,Sale,35.400000000000006,2010,12,9,11,3
12899,537963,90211B,JET BLACK LAS VEGAS NECKLACE 45CM,2,2010-12-09 11:30:00,5.95,13369,United Kingdom,False,Sale,11.9,2010,12,9,11,3
12900,537963,84192,ASSORTED COLOUR METAL CAT ,12,2010-12-09 11:30:00,1.25,13369,United Kingdom,False,Sale,15.0,2010,12,9,11,3
12901,537963,C2,CARRIAGE,1,2010-12-09 11:30:00,50.0,13369,United Kingdom,False,Sale,50.0,2010,12,9,11,3
12902,537967,21843,RED RETROSPOT CAKE STAND,2,2010-12-09 11:31:00,10.95,12494,France,False,Sale,21.9,2010,12,9,11,3
12903,537967,22667,RECIPE BOX RETROSPOT ,6,2010-12-09 11:31:00,2.95,12494,France,False,Sale,17.700000000000003,2010,12,9,11,3
12904,537967,POST,POSTAGE,1,2010-12-09 11:31:00,18.0,12494,France,False,Sale,18.0,2010,12,9,11,3
12905,537981,21190,PINK HEARTS PAPER GARLAND,110,2010-12-09 11:35:00,1.45,17857,United Kingdom,False,Sale,159.5,2010,12,9,11,3
12906,537995,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,8,2010-12-09 11:39:00,2.95,12712,Germany,False,Sale,23.6,2010,12,9,11,3
12907,537995,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,8,2010-12-09 11:39:00,8.5,12712,Germany,False,Sale,68.0,2010,12,9,11,3
12908,537995,20973,12 PENCIL SMALL TUBE WOODLAND,24,2010-12-09 11:39:00,0.65,12712,Germany,False,Sale,15.6,2010,12,9,11,3
12909,537995,21481,FAWN BLUE HOT WATER BOTTLE,6,2010-12-09 11:39:00,2.95,12712,Germany,False,Sale,17.700000000000003,2010,12,9,11,3
12910,537995,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2010-12-09 11:39:00,2.55,12712,Germany,False,Sale,15.3,2010,12,9,11,3
12911,537995,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,2010-12-09 11:39:00,2.55,12712,Germany,False,Sale,15.3,2010,12,9,11,3
12912,537995,22550,HOLIDAY FUN LUDO,4,2010-12-09 11:39:00,3.75,12712,Germany,False,Sale,15.0,2010,12,9,11,3
12913,537995,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2010-12-09 11:39:00,2.95,12712,Germany,False,Sale,17.700000000000003,2010,12,9,11,3
12914,537995,22788,BROCANTE COAT RACK,2,2010-12-09 11:39:00,9.95,12712,Germany,False,Sale,19.9,2010,12,9,11,3
12915,537995,POST,POSTAGE,2,2010-12-09 11:39:00,18.0,12712,Germany,False,Sale,36.0,2010,12,9,11,3
12916,537995,20702,PINK PADDED MOBILE,12,2010-12-09 11:39:00,4.25,12712,Germany,False,Sale,51.0,2010,12,9,11,3
12917,C537998,22727,ALARM CLOCK BAKELIKE RED ,-4,2010-12-09 11:42:00,3.75,17411,United Kingdom,True,Return,-15.0,2010,12,9,11,3
12918,C537998,22725,ALARM CLOCK BAKELIKE CHOCOLATE,-4,2010-12-09 11:42:00,3.75,17411,United Kingdom,True,Return,-15.0,2010,12,9,11,3
12919,538000,22942,CHRISTMAS LIGHTS 10 SANTAS ,5,2010-12-09 11:44:00,8.5,12748,United Kingdom,False,Sale,42.5,2010,12,9,11,3
12920,538000,79321,CHILLI LIGHTS,12,2010-12-09 11:44:00,4.95,12748,United Kingdom,False,Sale,59.400000000000006,2010,12,9,11,3
12921,538002,22690,DOORMAT HOME SWEET HOME BLUE ,2,2010-12-09 11:48:00,7.95,14932,Channel Islands,False,Sale,15.9,2010,12,9,11,3
12922,538002,21955,DOORMAT UNION JACK GUNS AND ROSES,2,2010-12-09 11:48:00,7.95,14932,Channel Islands,False,Sale,15.9,2010,12,9,11,3
12923,538002,20685,DOORMAT RED RETROSPOT,2,2010-12-09 11:48:00,7.95,14932,Channel Islands,False,Sale,15.9,2010,12,9,11,3
12924,538002,21523,DOORMAT FANCY FONT HOME SWEET HOME,2,2010-12-09 11:48:00,7.95,14932,Channel Islands,False,Sale,15.9,2010,12,9,11,3
12925,538002,21169,YOU'RE CONFUSING ME METAL SIGN ,12,2010-12-09 11:48:00,1.69,14932,Channel Islands,False,Sale,20.28,2010,12,9,11,3
12926,538002,22112,CHOCOLATE HOT WATER BOTTLE,3,2010-12-09 11:48:00,4.95,14932,Channel Islands,False,Sale,14.85,2010,12,9,11,3
12927,538002,21485,RETROSPOT HEART HOT WATER BOTTLE,3,2010-12-09 11:48:00,4.95,14932,Channel Islands,False,Sale,14.85,2010,12,9,11,3
12928,538002,21587,COSY HOUR GIANT TUBE MATCHES,12,2010-12-09 11:48:00,2.55,14932,Channel Islands,False,Sale,30.6,2010,12,9,11,3
12929,538002,21591,COSY HOUR CIGAR BOX MATCHES ,24,2010-12-09 11:48:00,1.25,14932,Channel Islands,False,Sale,30.0,2010,12,9,11,3
12930,538002,21627,ELEPHANT CARNIVAL POUFFE,2,2010-12-09 11:48:00,14.95,14932,Channel Islands,False,Sale,29.9,2010,12,9,11,3
12931,538002,21628,TRIANGULAR POUFFE VINTAGE ,2,2010-12-09 11:48:00,14.95,14932,Channel Islands,False,Sale,29.9,2010,12,9,11,3
12932,538002,21630,FLOOR CUSHION ELEPHANT CARNIVAL,2,2010-12-09 11:48:00,8.95,14932,Channel Islands,False,Sale,17.9,2010,12,9,11,3
12933,538002,22510,GINGHAM BABUSHKA DOORSTOP,4,2010-12-09 11:48:00,3.75,14932,Channel Islands,False,Sale,15.0,2010,12,9,11,3
12934,538002,21116,OWL DOORSTOP,3,2010-12-09 11:48:00,4.95,14932,Channel Islands,False,Sale,14.85,2010,12,9,11,3
12935,538002,22688,DOORMAT PEACE ON EARTH BLUE,2,2010-12-09 11:48:00,7.95,14932,Channel Islands,False,Sale,15.9,2010,12,9,11,3
12936,538002,48138,DOORMAT UNION FLAG,2,2010-12-09 11:48:00,7.95,14932,Channel Islands,False,Sale,15.9,2010,12,9,11,3
12937,538002,C2,CARRIAGE,1,2010-12-09 11:48:00,50.0,14932,Channel Islands,False,Sale,50.0,2010,12,9,11,3
12938,538003,22847,BREAD BIN DINER STYLE IVORY,8,2010-12-09 12:05:00,14.95,12429,Denmark,False,Sale,119.6,2010,12,9,12,3
12939,538003,22779,WOODEN OWLS LIGHT GARLAND ,48,2010-12-09 12:05:00,3.75,12429,Denmark,False,Sale,180.0,2010,12,9,12,3
12940,538003,22331,WOODLAND PARTY BAG + STICKER SET,8,2010-12-09 12:05:00,1.65,12429,Denmark,False,Sale,13.2,2010,12,9,12,3
12941,538003,22365,DOORMAT RESPECTABLE HOUSE,2,2010-12-09 12:05:00,7.95,12429,Denmark,False,Sale,15.9,2010,12,9,12,3
12942,538003,22673,FRENCH GARDEN SIGN BLUE METAL,24,2010-12-09 12:05:00,1.25,12429,Denmark,False,Sale,30.0,2010,12,9,12,3
12943,538003,22670,FRENCH WC SIGN BLUE METAL,36,2010-12-09 12:05:00,1.25,12429,Denmark,False,Sale,45.0,2010,12,9,12,3
12944,538003,82582,AREA PATROLLED METAL SIGN,24,2010-12-09 12:05:00,2.1,12429,Denmark,False,Sale,50.400000000000006,2010,12,9,12,3
12945,538003,22727,ALARM CLOCK BAKELIKE RED ,12,2010-12-09 12:05:00,3.75,12429,Denmark,False,Sale,45.0,2010,12,9,12,3
12946,538003,22728,ALARM CLOCK BAKELIKE PINK,12,2010-12-09 12:05:00,3.75,12429,Denmark,False,Sale,45.0,2010,12,9,12,3
12947,538003,22729,ALARM CLOCK BAKELIKE ORANGE,12,2010-12-09 12:05:00,3.75,12429,Denmark,False,Sale,45.0,2010,12,9,12,3
12948,538003,22726,ALARM CLOCK BAKELIKE GREEN,12,2010-12-09 12:05:00,3.75,12429,Denmark,False,Sale,45.0,2010,12,9,12,3
12949,538003,22730,ALARM CLOCK BAKELIKE IVORY,20,2010-12-09 12:05:00,3.75,12429,Denmark,False,Sale,75.0,2010,12,9,12,3
12950,538003,22567,20 DOLLY PEGS RETROSPOT,12,2010-12-09 12:05:00,1.25,12429,Denmark,False,Sale,15.0,2010,12,9,12,3
12951,538003,22951,60 CAKE CASES DOLLY GIRL DESIGN,120,2010-12-09 12:05:00,0.42,12429,Denmark,False,Sale,50.4,2010,12,9,12,3
12952,538003,22956,36 FOIL HEART CAKE CASES,48,2010-12-09 12:05:00,1.85,12429,Denmark,False,Sale,88.80000000000001,2010,12,9,12,3
12953,538003,22752,SET 7 BABUSHKA NESTING BOXES,24,2010-12-09 12:05:00,7.65,12429,Denmark,False,Sale,183.6,2010,12,9,12,3
12954,538003,22914,BLUE COAT RACK PARIS FASHION,6,2010-12-09 12:05:00,4.95,12429,Denmark,False,Sale,29.700000000000003,2010,12,9,12,3
12955,538003,22960,JAM MAKING SET WITH JARS,6,2010-12-09 12:05:00,4.25,12429,Denmark,False,Sale,25.5,2010,12,9,12,3
12956,538003,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,12,2010-12-09 12:05:00,2.95,12429,Denmark,False,Sale,35.400000000000006,2010,12,9,12,3
12957,538003,POST,POSTAGE,8,2010-12-09 12:05:00,18.0,12429,Denmark,False,Sale,144.0,2010,12,9,12,3
12958,538005,22617,BAKING SET SPACEBOY DESIGN,24,2010-12-09 12:12:00,4.25,13090,United Kingdom,False,Sale,102.0,2010,12,9,12,3
12959,538005,21259,VICTORIAN SEWING BOX SMALL ,24,2010-12-09 12:12:00,4.95,13090,United Kingdom,False,Sale,118.8,2010,12,9,12,3
12960,538005,22622,BOX OF VINTAGE ALPHABET BLOCKS,72,2010-12-09 12:12:00,8.5,13090,United Kingdom,False,Sale,612.0,2010,12,9,12,3
12961,538006,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2010-12-09 12:13:00,2.55,14987,United Kingdom,False,Sale,81.6,2010,12,9,12,3
12962,538006,21733,RED HANGING HEART T-LIGHT HOLDER,32,2010-12-09 12:13:00,2.55,14987,United Kingdom,False,Sale,81.6,2010,12,9,12,3
12963,538007,22808,SET OF 6 T-LIGHTS EASTER CHICKS,6,2010-12-09 12:16:00,2.95,14355,United Kingdom,False,Sale,17.700000000000003,2010,12,9,12,3
12964,538007,22807,SET OF 6 T-LIGHTS TOADSTOOLS,6,2010-12-09 12:16:00,2.95,14355,United Kingdom,False,Sale,17.700000000000003,2010,12,9,12,3
12965,538007,22113,GREY HEART HOT WATER BOTTLE,4,2010-12-09 12:16:00,3.75,14355,United Kingdom,False,Sale,15.0,2010,12,9,12,3
12966,538007,20749,ASSORTED COLOUR MINI CASES,2,2010-12-09 12:16:00,7.95,14355,United Kingdom,False,Sale,15.9,2010,12,9,12,3
12967,538007,22254,FELT TOADSTOOL LARGE,12,2010-12-09 12:16:00,1.25,14355,United Kingdom,False,Sale,15.0,2010,12,9,12,3
12968,538007,22255,FELT TOADSTOOL  SMALL,12,2010-12-09 12:16:00,0.85,14355,United Kingdom,False,Sale,10.2,2010,12,9,12,3
12969,538007,21439,BASKET OF TOADSTOOLS,12,2010-12-09 12:16:00,1.25,14355,United Kingdom,False,Sale,15.0,2010,12,9,12,3
12970,538007,21894,POTTING SHED SEED ENVELOPES,12,2010-12-09 12:16:00,1.25,14355,United Kingdom,False,Sale,15.0,2010,12,9,12,3
12971,538007,22960,JAM MAKING SET WITH JARS,6,2010-12-09 12:16:00,4.25,14355,United Kingdom,False,Sale,25.5,2010,12,9,12,3
12972,538007,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,2010-12-09 12:16:00,0.65,14355,United Kingdom,False,Sale,10.4,2010,12,9,12,3
12973,538007,22779,WOODEN OWLS LIGHT GARLAND ,4,2010-12-09 12:16:00,4.25,14355,United Kingdom,False,Sale,17.0,2010,12,9,12,3
12974,538008,22331,WOODLAND PARTY BAG + STICKER SET,16,2010-12-09 12:17:00,1.65,12683,France,False,Sale,26.4,2010,12,9,12,3
12975,538008,22907,PACK OF 20 NAPKINS PANTRY DESIGN,24,2010-12-09 12:17:00,0.85,12683,France,False,Sale,20.4,2010,12,9,12,3
12976,538008,22908,PACK OF 20 NAPKINS RED APPLES,24,2010-12-09 12:17:00,0.85,12683,France,False,Sale,20.4,2010,12,9,12,3
12977,538008,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,2010-12-09 12:17:00,0.85,12683,France,False,Sale,10.2,2010,12,9,12,3
12978,538008,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,2010-12-09 12:17:00,1.25,12683,France,False,Sale,15.0,2010,12,9,12,3
12979,538008,22938,CUPCAKE LACE PAPER SET 6,12,2010-12-09 12:17:00,1.95,12683,France,False,Sale,23.4,2010,12,9,12,3
12980,538008,47599A,PINK PARTY BAGS,12,2010-12-09 12:17:00,2.1,12683,France,False,Sale,25.200000000000003,2010,12,9,12,3
12981,538008,47599B,BLUE PARTY BAGS ,12,2010-12-09 12:17:00,2.1,12683,France,False,Sale,25.200000000000003,2010,12,9,12,3
12982,538008,22704,WRAP RED APPLES ,25,2010-12-09 12:17:00,0.42,12683,France,False,Sale,10.5,2010,12,9,12,3
12983,538008,22894,TABLECLOTH RED APPLES DESIGN ,2,2010-12-09 12:17:00,8.5,12683,France,False,Sale,17.0,2010,12,9,12,3
12984,538008,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,6,2010-12-09 12:17:00,2.95,12683,France,False,Sale,17.700000000000003,2010,12,9,12,3
12985,538008,22897,OVEN MITT APPLES DESIGN,10,2010-12-09 12:17:00,1.45,12683,France,False,Sale,14.5,2010,12,9,12,3
12986,538008,22898,CHILDRENS APRON APPLES DESIGN,8,2010-12-09 12:17:00,1.95,12683,France,False,Sale,15.6,2010,12,9,12,3
12987,538008,22705,WRAP GREEN PEARS ,25,2010-12-09 12:17:00,0.42,12683,France,False,Sale,10.5,2010,12,9,12,3
12988,538008,22636,CHILDS BREAKFAST SET CIRCUS PARADE,4,2010-12-09 12:17:00,8.5,12683,France,False,Sale,34.0,2010,12,9,12,3
12989,538008,22630,DOLLY GIRL LUNCH BOX,12,2010-12-09 12:17:00,1.95,12683,France,False,Sale,23.4,2010,12,9,12,3
12990,538008,22899,CHILDREN'S APRON DOLLY GIRL ,12,2010-12-09 12:17:00,2.1,12683,France,False,Sale,25.200000000000003,2010,12,9,12,3
12991,538008,22333,RETROSPOT PARTY BAG + STICKER SET,16,2010-12-09 12:17:00,1.65,12683,France,False,Sale,26.4,2010,12,9,12,3
12992,538008,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,6,2010-12-09 12:17:00,3.75,12683,France,False,Sale,22.5,2010,12,9,12,3
12993,538008,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,2010-12-09 12:17:00,2.55,12683,France,False,Sale,15.3,2010,12,9,12,3
12994,538008,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2010-12-09 12:17:00,2.55,12683,France,False,Sale,15.3,2010,12,9,12,3
12995,538008,22859,EASTER TIN BUNNY BOUQUET,6,2010-12-09 12:17:00,1.65,12683,France,False,Sale,9.9,2010,12,9,12,3
12996,538008,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,2010-12-09 12:17:00,0.55,12683,France,False,Sale,13.2,2010,12,9,12,3
12997,538008,84992,72 SWEETHEART FAIRY CAKE CASES,24,2010-12-09 12:17:00,0.55,12683,France,False,Sale,13.2,2010,12,9,12,3
12998,538008,21086,SET/6 RED SPOTTY PAPER CUPS,12,2010-12-09 12:17:00,0.65,12683,France,False,Sale,7.800000000000001,2010,12,9,12,3
12999,538008,21094,SET/6 RED SPOTTY PAPER PLATES,12,2010-12-09 12:17:00,0.85,12683,France,False,Sale,10.2,2010,12,9,12,3
13000,538008,21154,RED RETROSPOT OVEN GLOVE ,10,2010-12-09 12:17:00,1.25,12683,France,False,Sale,12.5,2010,12,9,12,3
13001,538008,21843,RED RETROSPOT CAKE STAND,2,2010-12-09 12:17:00,10.95,12683,France,False,Sale,21.9,2010,12,9,12,3
13002,538008,22435,SET OF 9 HEART SHAPED BALLOONS,12,2010-12-09 12:17:00,1.25,12683,France,False,Sale,15.0,2010,12,9,12,3
13003,538008,22437,SET OF 9 BLACK SKULL BALLOONS,20,2010-12-09 12:17:00,0.85,12683,France,False,Sale,17.0,2010,12,9,12,3
13004,538008,22972,CHILDREN'S SPACEBOY MUG,12,2010-12-09 12:17:00,1.65,12683,France,False,Sale,19.8,2010,12,9,12,3
13005,538008,22973,CHILDREN'S CIRCUS PARADE MUG,12,2010-12-09 12:17:00,1.65,12683,France,False,Sale,19.8,2010,12,9,12,3
13006,538008,22974,CHILDRENS DOLLY GIRL MUG,12,2010-12-09 12:17:00,1.65,12683,France,False,Sale,19.8,2010,12,9,12,3
13007,538008,22975,SPACEBOY CHILDRENS EGG CUP,12,2010-12-09 12:17:00,1.25,12683,France,False,Sale,15.0,2010,12,9,12,3
